Adrián|60|22997315|1095920|
Sofía|7|54190400|78476350|
Natalia|27|65490220|70558215|
Tomás|67|39546676|78818725|
Alexander|7|30114887|27955020|
Mariana|38|7122999|46384160|
Mía|5|44748422|10305624|
Alexander|53|34277011|36747334|
Emily|72|61918915|73004826|
Fernanda|22|45271978|20320109|
Mateo|23|64975614|36757970|
Natalia|63|34646151|41081810|
Mateo|2|53851490|74753315|
Gabriel|51|6292012|81940589|
Lucas|42|79378407|32826080|
Sebastián|40|71433885|59963772|
Gabriel|62|40583078|88257880|
Victoria|0|2671728|49132500|
Ximena|66|57384541|17158003|
Santiago|69|57696481|2594302|
Nicolás|79|16810581|40142619|
Paula|41|48007299|88026230|
Alejandro|4|35090952|45580969|
David|10|18393289|9145375|
David|54|67772984|429916|
Sofía|65|2449915|17797612|
Ángel|11|60190351|32544414|
Samuel|0|75459187|15332321|
Emiliano|69|17869768|81032023|
Emiliano|69|79611817|666970|
Diego|32|8947382|82231481|
Valeria|28|37831576|45195182|
Paula|26|44278492|36001011|
David|38|53996850|59371286|
Paula|73|58158053|86775761|
Valeria|6|63899517|28754974|
Daniel|55|2412901|37933198|
Emily|66|32797563|26870763|
Matías|32|51896738|73900130|
Mariana|40|30515680|80054872|
Andrea|49|56913157|44463307|
Gabriel|29|35958721|8851355|
Isabella|3|63551382|82787218|
Tomás|46|41381300|89123312|
María|27|69599886|16612523|
Joaquín|36|71442335|63235710|
Sara|6|6726879|86967363|
Ximena|27|790324|6793370|
Emiliano|77|19457905|76260227|
Matías|50|29356057|33819419|
Nicole|60|27733386|2188401|
Martina|12|59421509|13031344|
Camila|23|41649679|67414129|
Mía|71|67383684|28392536|
Daniel|38|21020301|28136852|
Valeria|57|36898141|18488396|
Lucía|21|28514636|80485058|
Camila|71|50655996|37257030|
Nicole|22|17475318|62911983|
Natalia|62|27284609|37458145|
Andrés|68|4259279|74053059|
Gabriela|60|6115847|15558584|
Andrea|74|70640817|18968275|
Daniela|54|23142105|5548729|
Fernanda|31|8327408|53575704|
Nicolás|25|73945358|89910534|
Alexander|11|63302850|29662903|
Martina|55|51333752|47788419|
Camila|38|64114425|2023669|
Sofía|59|31183135|8467989|
Regina|29|79493629|66158171|
Lucas|50|29669256|73962081|
Valentina|33|11392796|65561437|
Alejandra|63|63498149|70621184|
Carlos|45|32670483|15446744|
Camila|43|23295012|19371093|
Camila|63|8083572|83103124|
David|58|27205383|29839448|
Sofía|67|4387796|25078388|
Diego|34|51705125|15153078|
Samuel|11|8132674|8125234|
Paula|59|42309255|42139202|
Camila|10|32615710|77808239|
Alexander|19|29199400|68791306|
Daniel|13|34292244|58711871|
Emily|34|18317235|38834101|
Gabriela|52|28913469|1160888|
Victoria|50|49199452|4785095|
Martina|49|62297676|83532238|
Valentina|10|22410828|48324164|
Mariana|0|76745463|66122465|
Andrea|7|41222702|28366579|
Valentina|51|17897849|52316561|
Carlos|10|31280174|57082803|
Natalia|29|19154141|11091972|
María|25|32569480|46636906|
María|39|77517641|49462564|
Emiliano|70|71805805|43852018|
Sara|43|68559996|44535728|
Samuel|15|29403445|20412283|
Fernanda|2|38743469|47773562|
Isabella|57|72700105|36395162|
Paula|38|9338443|23791546|
Samuel|4|42557560|42491164|
Sofía|63|14497099|1843061|
Tomás|14|20784695|56376440|
Joaquín|62|70362720|6604536|
Gabriel|57|56180096|23989178|
Camila|51|39296423|55983065|
Alexander|62|29946928|1670344|
Fernanda|30|9673057|5002515|
Ángel|25|10783628|30152993|
Sara|43|52797117|78979585|
Adrián|17|68487820|36236549|
Camila|4|29973257|53153813|
Alejandra|8|67383288|86702603|
Samuel|16|74994932|72737157|
Andrés|36|33438259|84937237|
Valentina|3|24411667|18337505|
Tomás|20|38158018|48682104|
Joaquín|24|24721991|81355377|
Carlos|39|66756036|62485026|
Lucas|36|46113774|27463922|
Nicolás|21|2613509|77780865|
Samantha|74|52907347|80595680|
Carlos|17|14362243|19154446|
Alexander|76|38231824|3317073|
Martina|11|64456984|78823911|
Nicolás|50|44546780|67430871|
Diego|14|42767648|2317632|
Andrea|38|43586456|36541542|
Diego|30|57011437|74426876|
Emiliano|47|1845008|75471384|
Sara|55|45912904|9116098|
Paula|11|19943379|75860996|
Adrián|71|9505999|16606007|
Emily|15|50285371|79730873|
Andrea|11|79433847|89339653|
Nicole|8|18133401|10035819|
Nicolás|68|68096660|11028075|
Joaquín|33|4438183|33439509|
Martina|52|54833354|7259484|
Emily|29|2092659|14531781|
Fernanda|32|59113847|73098880|
Alexander|5|56097657|43242695|
Alejandro|67|50986356|19304169|
Martina|46|55205649|75894912|
Nicole|54|5437410|85466943|
Mariana|34|3484865|65125319|
Valentina|2|30462912|17469210|
Martina|14|73215705|51674298|
Adrián|78|1928371|40426144|
Tomás|65|21987475|71753986|
Natalia|76|38316348|33715939|
Joaquín|77|19807807|45894137|
Ximena|75|17499153|42817524|
Alexander|9|17802126|52348982|
Paula|38|6231732|32386431|
Natalia|48|4172657|14976025|
David|42|15786631|50801503|
Alexander|13|39267972|30258162|
Isabella|0|18480465|14391264|
Camila|54|74800588|56794499|
Joaquín|22|72948048|40407702|
Matías|71|31850792|77568375|
Lucía|13|59613758|38168943|
Mariana|27|43679422|28283888|
Emiliano|45|6543176|19054996|
Valeria|41|30101757|4140396|
Tomás|26|24072933|24999140|
Andrea|66|58999684|18144105|
Santiago|52|32321454|25785171|
Victoria|24|19307764|88436635|
Emiliano|40|48373291|86743082|
Alejandra|28|62143948|51265909|
Paula|39|68711025|7314810|
Adrián|40|54054362|28493066|
Emiliano|26|20075608|25123333|
Alejandro|73|22548573|44438025|
Joaquín|42|52367714|8735547|
Mía|12|36146165|88518491|
Lucas|19|28574356|73096818|
Gabriel|33|14325529|70092538|
Ximena|55|40127353|78255694|
Daniel|23|43225832|80686862|
Victoria|51|9736400|5330683|
Camila|28|8080623|31391656|
Sofía|18|11272730|44076651|
Lucía|72|11040208|9700990|
Tomás|58|19915648|44875558|
Alejandro|22|38747871|48358449|
Daniela|75|28092913|30244025|
Alexander|38|29497622|11945060|
Lucas|12|56661355|17572395|
Mateo|22|59766577|72271736|
Lucas|58|68016150|34413306|
Camila|60|24888941|71336386|
Andrea|45|52278501|20417306|
Sara|45|70353183|61963082|
Sebastián|46|72539156|55213763|
Emiliano|33|589657|67541596|
Mariana|62|48249196|89057117|
Victoria|56|9518628|8448977|
Joaquín|29|39958863|42804560|
Gabriela|43|17165902|55720717|
Martina|55|25103830|23813497|
Joaquín|55|72054035|46338698|
Camila|21|25779663|62955359|
Nicole|20|61623931|20224269|
Mateo|30|6234304|44356342|
Carlos|2|17953506|39599333|
Santiago|70|24451857|17373014|
Lucía|30|37328659|68684669|
Lucía|4|16524318|86861348|
Martina|76|74227068|30048254|
Martina|40|58553293|30162496|
Valeria|30|70613185|9102977|
Ximena|50|8102590|24753002|
Tomás|29|73053125|50135720|
Gabriela|31|18464576|10409950|
Daniel|43|69018089|32410196|
Natalia|5|10045866|10701742|
Regina|21|35362854|31465928|
Gabriel|79|70830878|48671763|
Samuel|70|77824698|60340119|
Samantha|19|35167818|35803993|
Emily|47|45081458|17617350|
Valentina|52|39826165|43015413|
Martina|5|50433166|22509771|
Natalia|42|49437055|21319345|
Paula|8|41613889|38933542|
Alexander|77|6054824|67260952|
Emiliano|1|47304210|1788405|
Andrea|11|57026691|65499926|
Andrea|24|47908059|35165689|
Joaquín|3|19067855|14260932|
Nicole|18|30308436|4948338|
Lucía|17|20381917|70332461|
Mateo|70|27706437|54484795|
Diego|58|57334933|83498603|
Nicole|76|66021543|27011190|
Natalia|43|72327900|61787849|
Alexander|24|76214462|17726900|
Joaquín|20|54762341|29213012|
Emiliano|18|47402461|63481541|
Ximena|57|62432066|36312145|
Camila|13|35187894|17398829|
Martina|66|28270934|2852403|
Nicole|12|41338676|35592246|
Valentina|34|58583479|89247257|
Gabriel|21|10710013|3263830|
Regina|58|31152411|75920763|
Lucía|29|9678683|58870604|
Joaquín|61|47799294|87332925|
Diego|67|34208455|44279244|
Nicole|19|73078694|18521654|
Regina|40|72268241|80569350|
Sara|40|59705705|85696301|
Sofía|53|51966292|11010328|
Valeria|50|73738122|55923202|
Mía|73|19618367|59243121|
Valentina|13|43344586|5060027|
Andrea|19|45517838|85131032|
Lucía|35|54483468|13369542|
Fernanda|31|30085545|52895713|
Samuel|11|18127029|46621958|
Alexander|32|38813707|67965111|
Camila|74|71549221|9948662|
Santiago|25|450281|5269647|
Valentina|42|56133696|55441189|
Matías|29|59593972|9230412|
Diego|65|58173295|23961229|
David|39|4736825|28902033|
Sebastián|21|23433910|49081669|
Camila|46|41632352|74612123|
Sebastián|79|64359200|53935824|
Diego|14|43795993|25246422|
Sara|54|46839460|1983361|
Matías|38|16707691|52758688|
Sara|8|8112492|59159362|
Valentina|41|5212563|18603417|
Mateo|63|50695341|21078886|
Alejandro|46|78081120|64413965|
Matías|36|48015611|81965443|
Samuel|15|46295957|34314401|
Andrea|48|59745576|36030419|
Tomás|48|3561387|44263414|
Natalia|69|41853950|67529963|
Paula|29|17887173|80804677|
Fernanda|13|72552562|71654466|
Samantha|19|58385269|48112316|
Regina|26|62611349|62614931|
Emily|1|26399929|70646347|
Valeria|71|42221189|15384671|
Mía|6|78720263|83305988|
Isabella|14|62557975|69160099|
Mariana|1|52029893|18896408|
Andrea|34|34291006|60382402|
Camila|66|56697443|38020835|
Lucas|44|31439515|17108624|
Santiago|33|63131739|50324201|
Andrea|50|78182834|2065528|
Nicolás|33|56940887|8767407|
Mateo|21|73055720|82071491|
Mateo|0|63765871|44465066|
Sebastián|24|50596334|46332518|
Lucas|26|71399347|7280682|
Joaquín|66|61314161|82463977|
Regina|8|10054302|54453390|
Mía|35|62283680|48103592|
Emiliano|72|24801527|16547386|
Ángel|56|78987445|58731787|
Daniela|41|4739924|46799001|
Alexander|7|16149884|86887780|
Isabella|70|59585780|66686040|
Carlos|10|69900759|63222119|
Victoria|2|46010341|25459214|
María|19|73110784|53986667|
Lucía|1|32420247|34463800|
Fernanda|27|78217327|48586343|
Nicole|77|37281218|76231373|
Lucas|76|65715393|597697|
Mateo|2|20830820|66680159|
Camila|62|16629032|67842116|
Valeria|47|3088072|871182|
Nicole|27|45214009|51592394|
Natalia|46|45212309|1154475|
Isabella|42|40730008|628624|
Paula|63|14832204|24175209|
Tomás|63|65605215|66865770|
Sara|23|19845920|27697033|
Samuel|10|78605181|39566454|
Carlos|62|2184153|12612627|
Andrés|69|64647486|59175111|
Daniela|51|79448940|11627141|
Martina|54|12266379|45037316|
Fernanda|41|14157015|33783556|
Alejandro|69|69320867|42639259|
Adrián|24|50761981|23468241|
Gabriela|26|16663711|88692208|
Samuel|12|46720619|65295334|
Alexander|71|18284383|6466804|
Gabriel|63|21411191|74299733|
Carlos|64|11309904|87418255|
Lucas|63|46066691|7672569|
Mariana|59|33083563|10183909|
Adrián|62|43923808|41590172|
Samuel|45|37877089|32343005|
Lucas|38|64355347|83934310|
Gabriel|63|27174030|59191908|
Alexander|75|64540425|64701592|
Mía|14|78911163|87109196|
Sofía|50|75768640|550944|
Carlos|35|38891516|40594603|
Mateo|54|15770620|39981271|
Emily|24|15917371|52538817|
Matías|15|66420352|81491829|
Sofía|7|21228286|14817443|
Camila|19|5959250|5280117|
Gabriela|11|78535050|83143602|
Victoria|70|29283994|67244340|
Andrea|60|56968419|30850650|
Natalia|61|14314832|21165195|
Sara|44|12037390|25446140|
Alejandro|1|47188792|76445939|
Tomás|27|1951091|64946812|
Valentina|43|42700826|28418233|
Mateo|56|20190345|38889217|
Isabella|77|60036023|68546219|
David|18|20601965|17856527|
Santiago|12|69198626|12075436|
Ángel|78|24848358|7881107|
Nicole|3|16180059|68135745|
Emily|3|78455181|31521533|
María|35|13477741|86446541|
Santiago|11|42494811|1702506|
Tomás|40|11185455|38615385|
Martina|78|1441346|68698742|
Adrián|16|22487655|63833933|
Joaquín|78|52274069|25170493|
Nicole|21|7279074|54426706|
Andrea|11|56799683|42448793|
Gabriel|14|46881472|4817350|
Mía|46|34270928|57959768|
Valeria|3|58069306|70632565|
Sebastián|25|70988970|9781972|
Sebastián|43|67513877|51365601|
Martina|2|59583157|51806248|
David|39|74923526|79714650|
Emiliano|79|1759247|75146541|
Martina|4|9339168|43474991|
Adrián|29|53080324|157928|
Andrea|33|11848294|17628420|
Alejandra|24|75683930|7219470|
Andrea|44|61313305|17487772|
Martina|45|65741521|68010769|
Lucía|52|48660070|53295409|
Mariana|39|52309839|44532730|
Nicole|4|46870470|84427142|
Tomás|8|10336685|64969400|
Mateo|10|1540249|38622389|
Camila|44|32579413|81986368|
Nicole|32|19351043|50261718|
Paula|36|36578394|33241577|
María|46|65039223|86659221|
Nicole|70|22844542|60313979|
Victoria|44|41696316|31322896|
Camila|79|3447582|25471926|
Nicolás|62|19490803|42394961|
Sara|3|69334685|17685777|
Nicole|19|39889726|58866278|
David|64|51087880|34186454|
Emiliano|60|30097650|74502152|
Paula|35|28267237|67886588|
María|64|30251884|57024108|
Andrés|74|893497|38553535|
Matías|34|23753445|24058257|
Sara|2|62755817|50310886|
Joaquín|68|39472171|88990843|
Andrea|43|79710156|45065289|
Andrea|41|3869388|51593351|
Carlos|63|68033937|58496788|
Mariana|17|15734321|23602838|
Adrián|42|18560647|42439509|
Carlos|5|67413607|12791434|
Andrés|29|65292117|19799148|
Diego|13|56802137|59272810|
Mía|36|47527618|82093072|
Victoria|14|79653257|83582811|
Adrián|67|51095373|73306482|
Sebastián|0|33850915|62444290|
Diego|63|26038419|79016101|
Lucía|72|67005841|88948438|
Mariana|19|25677486|43144007|
Sofía|2|11547567|36541582|
Ángel|12|53790405|42873092|
Sofía|2|2280943|77526260|
Nicole|77|44340015|16122592|
Tomás|71|58483700|76836664|
Natalia|23|39056838|32468206|
Valeria|19|76096431|35964013|
Sebastián|45|64102156|49213273|
Alexander|77|76286631|2913184|
Regina|72|51610042|84235003|
Gabriel|14|28430954|57690119|
Daniela|77|48807891|17631852|
Sofía|14|35014199|54020876|
Isabella|32|30503641|21207848|
Sofía|75|17992071|71400393|
Fernanda|69|35200730|67141403|
Adrián|47|67359071|33826464|
Ángel|29|46109171|6654845|
Camila|31|16907897|72599934|
Emily|7|48985911|72554457|
Andrés|56|30041770|83923483|
Samuel|49|31038236|64523179|
Lucía|11|51517355|49335818|
Samantha|48|6601334|66432501|
Lucía|16|73286092|27052151|
Andrea|75|1016108|71320047|
Martina|47|45716306|38570846|
Regina|12|49626026|49109167|
Tomás|57|21442330|83615639|
Andrés|32|56990264|24031756|
Sebastián|35|9389595|70435353|
Fernanda|21|41803945|47924084|
Gabriel|73|71628882|31007150|
Sofía|73|24707992|54256347|
Ximena|26|33353378|21907788|
Nicole|64|34289524|63189518|
Emiliano|68|29928895|19151207|
Sebastián|30|59374230|12841591|
Sebastián|6|44799242|36066951|
Paula|17|46833773|18453501|
Sebastián|74|43680939|74146814|
Paula|47|64805122|52577277|
María|12|53269313|744902|
Gabriel|41|4207583|36889088|
Emily|12|5642154|46411413|
Mía|21|21964734|48901630|
Emily|1|62056050|42222754|
Sofía|2|62978584|53530162|
Adrián|71|34318364|67651108|
Natalia|76|58451306|73495061|
Fernanda|43|79917082|77985344|
Carlos|39|23205397|23714180|
Martina|64|69380109|89620577|
Alejandro|20|25659695|89664978|
Mariana|37|41915062|49602406|
Isabella|37|52202507|17522521|
Samantha|63|78490093|69823963|
Diego|73|12048670|71285624|
Regina|32|5023169|5554092|
Diego|13|42936153|25098036|
Camila|44|50641150|87560353|
Gabriela|66|41917900|42318713|
Samantha|18|77629464|1504923|
Isabella|60|50616683|29329127|
Fernanda|11|17639502|19131612|
Natalia|4|2557811|23853006|
Nicolás|5|14506942|66229685|
Victoria|40|7781435|78454468|
Regina|3|49728711|60861455|
Samuel|76|57339117|20741218|
Valeria|38|19879363|51020157|
Adrián|34|70135693|72825556|
Lucas|22|9384640|63118434|
David|78|24105265|52708730|
Gabriela|9|5556708|60667129|
Natalia|34|56175875|46553827|
Emiliano|25|38037115|48820165|
Alejandro|54|49727756|20762422|
Fernanda|23|25255185|13263607|
Nicole|28|12471930|59311629|
Samuel|18|64697568|74452918|
Mía|54|34839995|75203847|
Camila|55|37963916|40149858|
Martina|4|68125895|6967456|
Nicolás|7|3281294|36668364|
Alejandra|30|1892962|29057810|
Lucía|12|6789406|73775307|
Martina|76|58609862|34236995|
Andrés|52|14156542|68018012|
Isabella|61|18058049|2380249|
Sofía|55|23731979|9453678|
Santiago|64|64906184|32103498|
Santiago|48|20988568|17275310|
Martina|38|53175550|60468688|
Samantha|69|22952264|66188654|
David|34|61245001|41006247|
María|31|71154918|49987227|
Camila|17|20684480|50041689|
Tomás|73|52518730|450616|
Alexander|1|26055755|51651666|
Victoria|4|1798439|79108210|
Victoria|12|22607809|48941094|
Nicolás|33|25126089|6748404|
Andrea|38|31443060|19100295|
Andrés|13|68654418|49522925|
Valeria|73|16039120|23499593|
Emiliano|28|52378722|85396587|
Sara|0|4915246|87818624|
Camila|56|1967120|6191378|
Valeria|49|64631733|40220175|
María|23|77600459|9259324|
Nicole|6|18529012|10156479|
Emily|12|62899505|19356483|
Nicole|8|2832527|77869400|
Martina|49|64181713|25653282|
Victoria|34|78536241|9811074|
Emiliano|21|58921170|14764586|
Camila|32|33576235|49313568|
Mía|79|41324627|35659764|
Emiliano|75|78835673|51326819|
Sebastián|31|5786873|30253921|
Mariana|28|37152661|68640559|
Emiliano|13|29615356|80578065|
Regina|62|9840975|59859149|
Mateo|6|22850768|18955833|
Ángel|43|75147811|33862342|
Fernanda|66|79186869|47097176|
David|52|21149145|25796527|
Nicole|79|30197514|84559600|
Emiliano|70|53490422|32796220|
Sara|71|68131262|29373926|
Sofía|66|38890928|79763333|
Gabriela|25|40161962|80579108|
Gabriel|3|42384820|18238151|
Lucía|46|69298244|37263155|
Mía|23|14326820|63716977|
Camila|28|1763781|15534285|
Ángel|26|36603218|57438198|
Lucía|37|78176793|37814342|
Daniel|0|13735937|9981721|
Andrea|62|72908629|77682299|
Adrián|59|6411086|44532919|
María|53|14715786|65017761|
Gabriela|28|70276656|83730957|
Andrea|5|55741818|17704427|
Natalia|22|62965879|61151095|
Lucía|44|41093890|33386126|
Mateo|28|24937264|13178579|
Sebastián|79|15304413|65196074|
Alexander|36|74788500|66723297|
Andrea|68|31596330|74780648|
Lucía|10|36487261|88686080|
Lucía|37|40845433|26995367|
Lucía|11|35676753|16476882|
Emily|8|38189063|16975690|
David|6|24336778|22373767|
Mateo|47|76511882|32454837|
Lucía|50|48867162|38366596|
Tomás|74|16290958|58443627|
Ángel|12|13066270|9768939|
David|28|54607910|27895263|
María|45|54406818|62850478|
Samuel|39|20383494|87822813|
Sara|78|18371400|8156271|
Matías|19|42849424|34609659|
Camila|36|12121339|89660668|
Natalia|36|43845948|8965073|
María|33|42255446|6010107|
Ángel|77|79606966|87080144|
Samantha|40|22356538|47485888|
Camila|51|42983274|24342608|
Fernanda|36|23471279|86485052|
Natalia|72|19625251|38879661|
Andrea|41|27525231|21292637|
Emily|16|3357815|8317905|
Andrea|64|28899765|50370185|
Emiliano|52|70137093|12440978|
Alexander|15|21229768|57172680|
Adrián|45|77064051|5147176|
Mateo|10|20015931|63214375|
Lucas|75|5985909|40457481|
Tomás|75|66142683|2546350|
Natalia|78|75925129|24307818|
Matías|42|53373132|29165005|
Camila|19|21670346|81716621|
Camila|39|24215530|32902971|
Martina|23|12689334|1816144|
Ángel|58|60207997|59179205|
Natalia|11|72225178|71400919|
Gabriela|47|76652909|86521617|
Andrés|27|19154372|24616891|
Nicolás|58|975030|23642703|
Gabriela|20|30276687|46024779|
Gabriela|45|181844|39808685|
Martina|28|48428117|59020053|
Gabriela|50|70560309|47086925|
Mariana|74|37845108|79090611|
Emiliano|58|65746529|10728872|
Sara|78|41989451|56579074|
Tomás|46|14787029|67325948|
Mateo|32|28390215|11265168|
Gabriel|14|54916589|8325115|
Samuel|49|42327439|57657807|
Lucas|10|38014590|848473|
Ángel|1|68913539|58621485|
Matías|59|36793854|7407736|
Isabella|75|24241248|51492863|
Gabriela|52|60593962|40215363|
Emiliano|5|52931062|49092770|
Tomás|51|16487723|69927355|
Tomás|61|64242349|54687911|
Alexander|32|8831401|80696304|
Alejandro|58|14681314|29008571|
Santiago|66|5474080|74708381|
Sara|34|14439079|10921279|
Alejandra|74|68499741|53262111|
Alejandro|54|47666035|2776813|
Lucía|47|74046766|53359490|
Alejandra|26|52017897|46876199|
Ximena|60|74220473|25646174|
Camila|48|48216390|41186039|
Natalia|47|36716730|58096398|
Emily|57|66376475|7316201|
Ximena|25|19245526|12561385|
Ángel|73|74101847|87610981|
Mariana|17|76742478|56081676|
Lucía|48|37104546|58367428|
Andrea|60|55701659|50382503|
Alejandra|25|22592521|58665637|
Isabella|37|44970719|1027763|
Regina|4|28310694|74810445|
Andrea|53|28397175|54904726|
Lucía|47|33227775|81134429|
Fernanda|61|14020759|3173408|
Tomás|3|79852747|78695620|
David|76|35342893|26105646|
Diego|36|71661251|4439354|
Camila|76|7069034|20873319|
Alejandra|67|25115168|36883401|
Martina|79|79021695|4080812|
Mateo|2|28092602|49015696|
Matías|43|71720946|51533508|
Andrea|53|19028939|60627121|
Tomás|1|34102211|77311800|
María|18|43701241|31508012|
Regina|19|19228879|57788200|
Natalia|31|27147298|55232197|
Samuel|76|49966352|20440287|
Lucía|34|67450658|70849396|
Valeria|5|61422449|51078849|
Ángel|41|47420349|14202136|
David|48|11148238|71110109|
Victoria|15|60237841|4802302|
Camila|37|21854051|3084713|
Regina|18|27518636|67228517|
Isabella|36|18389296|88190918|
María|75|66472213|70538002|
Martina|26|31754411|4829884|
Regina|71|19546594|19957019|
Martina|39|76839691|63893943|
Camila|17|68392094|22198142|
Andrés|13|41240056|63805306|
Nicole|35|66091859|17322274|
Natalia|39|43595588|48121769|
Lucas|55|21652660|1008671|
Diego|68|3292050|39339450|
Sebastián|31|44226612|43315263|
Carlos|46|47041025|37885376|
Martina|77|31181317|6676718|
Diego|11|50863435|83982518|
Lucas|75|12189315|5248897|
Mateo|19|21212906|82980954|
Ángel|7|64828250|16346358|
Mariana|33|39262111|82522547|
Alejandra|72|1113059|54591069|
Ángel|14|28799590|85313650|
Isabella|43|72128466|32594067|
Carlos|63|23117407|88500772|
Tomás|33|48604108|26431684|
Andrea|14|79731822|976827|
Valeria|15|31083324|43534915|
Camila|62|1259852|48950884|
Mateo|29|58236463|71644174|
Tomás|66|78239858|70667251|
María|52|37748602|82562405|
Alejandra|21|67195171|68489904|
Sebastián|30|33654814|76602465|
Daniel|9|23762323|25318296|
Adrián|31|45595736|40517552|
Natalia|62|17501416|44321246|
Camila|4|62561431|37503417|
Alexander|70|15389850|40110279|
Gabriela|70|79382670|3344737|
Martina|20|43578129|56965324|
Adrián|30|66845671|55713444|
María|12|34803687|43294676|
Andrés|41|63020610|24496875|
Ximena|29|52096424|16546401|
Isabella|79|10126076|41470455|
Tomás|44|28200817|19883254|
Natalia|54|44951429|70035271|
Santiago|17|7286446|87935192|
Mateo|58|16016768|8358267|
Sara|21|17837679|12724883|
Alejandra|0|25459844|36089124|
Emiliano|22|8409662|55304940|
Valentina|8|27091614|1413924|
Lucía|22|55000969|78818794|
Nicolás|58|79740756|83330689|
Gabriela|10|50829410|39965413|
Natalia|46|56117951|45367673|
Sara|2|5200148|19895379|
Sara|71|53768129|45865878|
Mateo|24|19508491|65644873|
Andrea|57|79368320|27050528|
Lucía|20|41457587|57410543|
Alejandro|38|44588317|75035920|
Diego|67|43581775|29007558|
Valentina|42|60549879|56512152|
Martina|77|64770350|56907126|
Valentina|7|64095503|79036935|
Emily|69|347635|37721640|
Ángel|11|4706621|3798224|
Andrés|76|71094211|51057168|
Samantha|32|37233286|43663523|
Mateo|32|52378571|71355176|
Ángel|62|449843|52548671|
Gabriela|0|29944229|66752661|
Sebastián|13|40412494|2893917|
Lucas|33|72181482|61225058|
Sara|69|43043581|88321953|
Paula|13|43942476|68162343|
Camila|14|25609104|68866790|
Andrea|56|42853388|81032268|
Paula|22|25253640|34388445|
Daniela|43|35896601|29699729|
Alejandro|42|71727328|82270246|
Alexander|26|49829736|55919646|
Nicole|15|52666429|26117480|
Sebastián|5|42687032|19811601|
Daniela|37|58026313|38196248|
Adrián|24|59655436|24434540|
Daniela|33|47834467|23230299|
Adrián|32|39797149|64307528|
Martina|16|28030597|89633592|
Victoria|34|75669524|83018937|
Mateo|51|20351815|71794276|
Andrea|30|12952848|87578939|
Alexander|59|14583185|64790962|
Sara|10|33207964|77626100|
Camila|34|48597278|13931970|
Andrea|5|59094143|70167743|
Gabriel|24|35036065|55010948|
Tomás|35|295982|41141389|
Daniela|39|79046086|31602320|
Paula|12|11141382|3661046|
Isabella|30|68830220|65488896|
Tomás|49|16996309|31778628|
Camila|64|37418774|77399205|
Ángel|20|58577106|22917343|
Lucas|26|47181100|72798928|
Natalia|6|27241156|28102983|
Alejandro|40|3319217|58644959|
Victoria|42|58606876|67636888|
Alejandra|74|3029999|38001429|
David|15|2332961|50102825|
Alejandro|28|24485326|80280580|
Andrés|0|25873|38676557|
Daniela|26|30511991|85228069|
Matías|49|19495844|27795209|
Natalia|54|28583872|36087699|
Lucía|36|52879703|2713518|
Carlos|22|56717911|17918437|
Lucía|79|17899533|19820128|
Ángel|4|8896706|50599182|
Sofía|40|33341491|65236692|
Mía|45|39195217|54849883|
Valeria|40|66871536|74173271|
Martina|69|43805140|59839838|
David|34|69590644|75883580|
Andrea|67|25399688|43542510|
Gabriela|39|8148099|72265107|
Valeria|47|139650|51062463|
Emily|1|19273339|67881979|
Martina|33|32632453|26540594|
Mateo|35|78455465|78353201|
Diego|75|8912904|84689568|
Daniela|78|43426825|33856873|
María|15|28305669|28172795|
Martina|24|48716833|64600558|
Sofía|44|22623255|16503732|
Valeria|72|4981871|23504137|
Ximena|26|43552634|78102459|
Camila|31|62026887|36398743|
Martina|54|49277904|19041430|
Andrea|28|72202151|86965703|
Sofía|12|7535203|643709|
Camila|70|63512761|12741781|
Alejandro|35|4437188|34329650|
Regina|59|76178953|18686547|
Tomás|55|13047963|25023767|
Joaquín|39|21658210|8337955|
Sofía|22|43612844|86785366|
Emiliano|65|16739117|65412287|
Santiago|38|16652558|25047355|
Mía|50|48206115|77952250|
Camila|2|24573475|66825947|
Valentina|77|35144113|23628507|
Martina|53|47762153|35587199|
Regina|76|49599907|54996365|
Sara|78|75975115|10516128|
Isabella|24|8225685|10127286|
Gabriela|12|74715894|18527479|
Joaquín|43|54075107|64443246|
Mía|18|6483727|11914309|
Samuel|54|9941187|59049935|
Fernanda|72|2269881|67968317|
Sebastián|18|1954353|65411482|
Alejandra|47|1179998|74990438|
Diego|34|43454027|6188081|
Nicolás|61|44527937|59229792|
Regina|42|52209555|47237389|
Lucía|14|38523762|7876289|
Sara|1|29627620|53502767|
Regina|8|74315458|67485864|
Alexander|63|6919043|24066931|
Samuel|60|78406801|29811009|
Mía|32|1023729|35874975|
Santiago|5|64754650|51263782|
Mariana|4|40659600|12838636|
Martina|29|30457436|59192332|
Andrea|59|29924010|47882046|
Alejandra|76|72255812|63263625|
Regina|60|35947806|88680081|
Natalia|12|41623850|88482755|
Matías|45|26888631|69024460|
Valentina|72|1041474|58238857|
Alejandro|71|11266582|9373553|
Nicolás|58|70548866|23718659|
Lucas|10|75292514|63416962|
Sofía|39|49285310|37729977|
Regina|69|72067877|88583906|
Santiago|74|17241520|63699967|
Nicole|35|60332751|45984383|
Camila|20|40783801|5039350|
Regina|62|30040483|4050220|
Mariana|4|32079815|73887659|
Martina|37|71957381|46944517|
Lucas|4|78439770|50602778|
Samuel|16|16451969|79886936|
Sebastián|37|67977356|81745592|
Gabriela|43|45956471|78802968|
